121	42	60	12618	12629	NeuronProperty	hippocampal
121	42	60	12630	12639	NeuronProperty	pyramidal
121	42	60	12640	12646	Neuron	neuron
121	43	60	12614	12617	NeuronProperty	rat
121	43	60	12618	12629	NeuronProperty	hippocampal
121	43	60	12630	12639	NeuronProperty	pyramidal
121	43	60	12640	12646	Neuron	neuron
121	44	60	12618	12629	NeuronProperty	hippocampal
121	44	60	12630	12639	NeuronProperty	pyramidal
121	44	60	12640	12646	Neuron	neuron
121	45	60	12630	12639	NeuronProperty	pyramidal
121	45	60	12640	12646	Neuron	neuron
121	46	61	12905	12913	NeuronProperty	cultured
121	46	61	12914	12917	NeuronProperty	rat
121	46	61	12918	12929	NeuronProperty	hippocampal
121	46	61	12930	12939	NeuronProperty	pyramidal
121	46	61	12940	12947	Neuron	neurons
121	47	61	12914	12917	NeuronProperty	rat
121	47	61	12918	12929	NeuronProperty	hippocampal
121	47	61	12930	12939	NeuronProperty	pyramidal
121	47	61	12940	12947	Neuron	neurons
121	48	61	12918	12929	NeuronProperty	hippocampal
121	48	61	12930	12939	NeuronProperty	pyramidal
121	48	61	12940	12947	Neuron	neurons
121	49	61	12930	12939	NeuronProperty	pyramidal
121	49	61	12940	12947	Neuron	neurons
121	50	64	13562	13573	NeuronProperty	hippocampal
121	50	64	13574	13581	Neuron	neurons
121	51	65	13752	13760	NeuronProperty	cultured
121	51	65	13761	13772	NeuronProperty	hippocampal
121	51	65	13773	13780	Neuron	neurons
121	52	65	13761	13772	NeuronProperty	hippocampal
121	52	65	13773	13780	Neuron	neurons
121	53	67	14248	14255	NeuronProperty	retinal
121	53	67	14256	14264	NeuronProperty	ganglion
121	53	67	14265	14272	Neuron	neurons
121	54	67	14256	14264	NeuronProperty	ganglion
121	54	67	14265	14272	Neuron	neurons
121	55	68	14471	14479	NeuronProperty	cultured
121	55	68	14480	14483	NeuronProperty	rat
121	55	68	14484	14495	NeuronProperty	hippocampal
121	55	68	14496	14503	Neuron	neurons
121	56	68	14480	14483	NeuronProperty	rat
121	56	68	14484	14495	NeuronProperty	hippocampal
121	56	68	14496	14503	Neuron	neurons
121	57	68	14484	14495	NeuronProperty	hippocampal
121	57	68	14496	14503	Neuron	neurons
121	58	68	14549	14557	NeuronProperty	cultured
